RecordId,CreationDate,RecordType,Operation,UserId,AuditData,AssociatedAdminUnits,AssociatedAdminUnitsNames
ab1c1f15-eb9e-4fb9-a058-716bc5e452ea,2025-07-02T17:01:00Z,1,FileSyncDownloadedFull,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""fbd0433a-8730-4967-aa2d-f0a8050816da"", ""AppAccessContext"": {""AADSessionId"": ""8434d57c-cd97-4b0a-ba72-cb4f85748798""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.943788Z"", ""UniqueTokenId"": ""85a7bb90-2a87-441f"", ""CreationTime"": ""2025-07-16T08:37:18.943788Z"", ""Id"": ""1634ca54-009d-4edd-8428-e4d422ac1f33"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""3326de6b-7e0c-41a2-b35b-653c895b8169"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.5.4"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileSyncDownloadedFull"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""2207f040-f760-460c-9d18-32432d75e646"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""ed556433-3174-4bc9-b6bb-f90c47fc5223"", ""SessionId"": ""96c909a5-f247-40c5-a1cb-033b6adf7c36"", ""TokenObjectId"": ""7cc5ff23-b77c-47eb-874c-0ff18ab94129"", ""TokenTenantId"": ""e2610fad-90ba-4ceb-a354-4127d0557164""}",,
7b5db759-2dc3-495f-b02d-ea7571a03119,2025-07-02T16:23:00Z,1,MailItemsAccessed,adi.putra@nusantaraenergy.co.id,"{""AADSessionId"": ""8424f32e-358f-46b7-8537-b14b40a7d027"", ""AppAccessContext"": {""AADSessionId"": ""436e309f-0182-4087-987b-6ab0f222a48e""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.943968Z"", ""UniqueTokenId"": ""f292c2d3-e754-474f"", ""CreationTime"": ""2025-07-16T08:37:18.943968Z"", ""Id"": ""34153491-b4e7-492e-8958-c0cb5979da09"", ""Operation"": ""MailItemsAccessed"", ""OrganizationId"": ""5958c11d-aff5-4a22-aed5-1bfabf059b3b"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""adi.putra@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.5.187"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/MailItemsAccessed"", ""UserId"": ""adi.putra@nusantaraenergy.co.id"", ""AppId"": ""5385105f-b80c-4387-a036-9e414b23f1a3"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""c3e0340f-30f5-486f-ae69-dad67028dfb7"", ""SessionId"": ""8d492b02-dc71-4bb1-b4ae-3caa9f90ea39"", ""TokenObjectId"": ""388968c7-c1ef-478a-8e33-24c8a3b4b8eb"", ""TokenTenantId"": ""93492385-461a-4b5a-ba9d-1a7aadd017ab""}",,
1de313cf-e1db-417c-add7-726466ccda9a,2025-07-02T18:46:00Z,1,FileRenamed,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""b95fdbf4-c27e-4eef-89ee-9fcb95ecea72"", ""AppAccessContext"": {""AADSessionId"": ""c368e891-b6c9-4d64-af47-47192384e8e5""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.944137Z"", ""UniqueTokenId"": ""38f33ad6-7a13-4ecd"", ""CreationTime"": ""2025-07-16T08:37:18.944137Z"", ""Id"": ""084f6ef2-6e95-4cf5-aa76-2e860fb0f5d7"", ""Operation"": ""FileRenamed"", ""OrganizationId"": ""0b0b54c1-00c2-45aa-ab33-b971c0855ae5"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.6.224"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileRenamed"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""5e592187-dfde-41d6-b845-40c43f48dfc5"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""0d1eba30-0c6b-4b7f-832e-81ebd266e5f5"", ""SessionId"": ""ab8cce05-5357-4054-aed7-94cb04217dc5"", ""TokenObjectId"": ""9e27f067-a308-489b-85cf-817fc242d1a8"", ""TokenTenantId"": ""b0132ef1-4a27-4b38-86ae-f922f150d027""}",,
081e7272-8eb7-4139-bae0-cc2099d3b430,2025-07-16T08:20:50.097738Z,1,FileRenamed,ratna.siregar@nusantaraenergy.co.id,"{""AADSessionId"": ""470efb5e-c2b9-4a78-ad90-adda02dc1c66"", ""AppAccessContext"": {""AADSessionId"": ""4937ceb2-2bd9-4fa8-a9ba-769a194348c4""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.944303Z"", ""UniqueTokenId"": ""b07640ef-45dd-4cae"", ""CreationTime"": ""2025-07-16T08:37:18.944303Z"", ""Id"": ""d51f6669-a03e-4ffa-929b-84e875ecdb8b"", ""Operation"": ""FileRenamed"", ""OrganizationId"": ""0e53a3b6-15db-4073-98d4-84588820bf82"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""ratna.siregar@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.3.2"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileRenamed"", ""UserId"": ""ratna.siregar@nusantaraenergy.co.id"", ""AppId"": ""df17fa77-e905-4d96-be03-d73b43ff102e"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""2dfcd391-9dec-429e-8753-7040860d7fb0"", ""SessionId"": ""d414bd8a-6d71-4018-957f-bf415daeb91d"", ""TokenObjectId"": ""a3128666-2599-40f9-9cb7-306146d88988"", ""TokenTenantId"": ""f2d780f5-b0bc-4208-9a96-f2e3b8008057""}",,
609c66b6-ac2c-41e1-906f-1e6bb90f20ce,2025-07-02T15:36:00Z,1,TeamsSessionStarted,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""a9b50325-bb38-42fe-be61-462e12fca74f"", ""AppAccessContext"": {""AADSessionId"": ""174c737c-7501-4881-b147-4bd0872064b1""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.944464Z"", ""UniqueTokenId"": ""65d35291-1834-4c6a"", ""CreationTime"": ""2025-07-16T08:37:18.944464Z"", ""Id"": ""363c9c4c-fad9-4837-9423-81526c95bddf"", ""Operation"": ""TeamsSessionStarted"", ""OrganizationId"": ""fd85af18-6b11-4dd0-8c27-6a2239a0ce47"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.3.160"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/TeamsSessionStarted"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""80908731-edbb-480a-abfe-e603860190b9"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""520ccc99-9a03-4f97-bbc9-32930f543e3b"", ""SessionId"": ""45bfbc33-8fd5-4442-9f0f-48276d6a07aa"", ""TokenObjectId"": ""8a9066ff-3401-4dbf-ad17-32e3f130fd27"", ""TokenTenantId"": ""09d57864-3417-48f8-a2ec-4e69f0d8e60d""}",,
e9c6ce2b-f5b5-4d63-976c-9720fd5b6352,2025-07-16T08:20:50.090636Z,1,Remove-InboxRule,adi.putra@nusantaraenergy.co.id,"{""AADSessionId"": ""7eb81cc6-34bc-459d-9fb2-e280aaa12370"", ""AppAccessContext"": {""AADSessionId"": ""327a8a65-115b-4f2c-af34-64e0196542eb""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.944630Z"", ""UniqueTokenId"": ""6a4cc440-c2ab-4dd7"", ""CreationTime"": ""2025-07-16T08:37:18.944630Z"", ""Id"": ""5d03da30-9d2b-4a53-a719-db4bd6520573"", ""Operation"": ""Remove-InboxRule"", ""OrganizationId"": ""e2d79fa8-a3a9-416f-b74b-85ac2d819fcf"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""adi.putra@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.8.179"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/Remove-InboxRule"", ""UserId"": ""adi.putra@nusantaraenergy.co.id"", ""AppId"": ""4675f464-daa8-427a-b1be-85462424f0bc"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""6e22df65-eaa6-4afb-9a57-01257e1ea1f4"", ""SessionId"": ""3fd7cd8e-be74-4cd6-a659-5d9b41b58a0d"", ""TokenObjectId"": ""8b0badfc-118a-49cf-a61e-aedcb2e5eea1"", ""TokenTenantId"": ""24da27b2-4705-45dd-9efd-d30d5501cbfe""}",,
ae2fee24-23a6-419d-85c6-639eb7e2fbcb,2025-07-16T08:20:50.103161Z,1,Set-MailboxCalendarConfiguration,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""deedb5e7-c73b-44db-b718-5795870ba4b9"", ""AppAccessContext"": {""AADSessionId"": ""ba3afabe-34bb-4243-bd2d-e89a82f24474""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.944852Z"", ""UniqueTokenId"": ""af007640-3722-4990"", ""CreationTime"": ""2025-07-16T08:37:18.944852Z"", ""Id"": ""8c4f994e-4564-44ef-8b7e-90b5b96e334a"", ""Operation"": ""Set-MailboxCalendarConfiguration"", ""OrganizationId"": ""2f489dfb-37c8-4f11-8550-a9c03cce7bd9"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.1.246"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/Set-MailboxCalendarConfiguration"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""2aec0a2c-478b-4de3-8bb9-5da86af71455"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""d25ea9ce-be90-4e23-85f3-1272fbdf89f0"", ""SessionId"": ""bd6b78f7-d4ca-4797-98d4-3975a5956526"", ""TokenObjectId"": ""488086b6-d3c8-4b6f-933f-287dd555ba49"", ""TokenTenantId"": ""1637360b-b67d-4bd7-87db-f743a6f7d8fc""}",,
3ec8f42e-ecf1-4724-bf25-99dd0df75875,2025-07-16T08:20:50.083311Z,1,ListForms,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""94c93dd2-877c-44e8-b18c-2bbdf089fc5e"", ""AppAccessContext"": {""AADSessionId"": ""6d3a2a0e-50a4-45ef-a233-efebad34af75""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.945396Z"", ""UniqueTokenId"": ""fb15937b-bb3f-432f"", ""CreationTime"": ""2025-07-16T08:37:18.945396Z"", ""Id"": ""dd1508f7-a6cd-4e30-9f7f-b4a0792f787c"", ""Operation"": ""ListForms"", ""OrganizationId"": ""b9d5fb51-cca7-432e-a374-47aa6b60db0a"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.9.31"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/ListForms"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""e0f8028e-9de0-479a-9df0-8913f8cbdddd"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""47c944a3-70b5-4663-8641-99950d66b286"", ""SessionId"": ""62fe1cb2-163a-4eee-99e0-0df9b3b695a2"", ""TokenObjectId"": ""d39883c2-adf9-49a1-952c-2814368ed8fc"", ""TokenTenantId"": ""503e32b2-5121-4911-b346-bdc511d17c9c""}",,
f9d56d43-0cb1-45c5-8328-b06191d98b04,2025-07-02T18:55:00Z,1,FileAccessed,adi.putra@nusantaraenergy.co.id,"{""AADSessionId"": ""4cd40e1d-ab0b-462b-a2f3-3adae47130d8"", ""AppAccessContext"": {""AADSessionId"": ""6c42a34f-ba85-42e0-86d9-7c6b7c20922e""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.945654Z"", ""UniqueTokenId"": ""9ea58cfa-b33e-41a7"", ""CreationTime"": ""2025-07-16T08:37:18.945654Z"", ""Id"": ""e557a76b-4a72-4db0-9a05-8d1631097185"", ""Operation"": ""FileAccessed"", ""OrganizationId"": ""d56d0489-40ab-4e06-98d7-ae3bfe90f08d"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""adi.putra@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.2.193"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileAccessed"", ""UserId"": ""adi.putra@nusantaraenergy.co.id"", ""AppId"": ""9141aab9-38b1-4313-b663-b81d88724691"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""bedf37cb-30d3-4deb-bb61-4c1392f60141"", ""SessionId"": ""f8bc502e-578f-4516-957d-aa37d554ee3e"", ""TokenObjectId"": ""8626b804-6e3f-4afb-b020-e8e618edd372"", ""TokenTenantId"": ""65ee623b-fc9a-4869-869a-4cd974bcdb34""}",,
67a7e5c1-979a-4436-9ce3-e6f5e71c2848,2025-07-16T08:20:50.095098Z,1,Update,ratna.siregar@nusantaraenergy.co.id,"{""AADSessionId"": ""2fa8415f-0e65-4cf5-ba11-530f3fb1b008"", ""AppAccessContext"": {""AADSessionId"": ""989f48fa-6378-4cd7-ae34-b3cf44c3b85b""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.946572Z"", ""UniqueTokenId"": ""a5377cfa-d655-4588"", ""CreationTime"": ""2025-07-16T08:37:18.946572Z"", ""Id"": ""809365c0-4399-48d7-b0a4-6d06c4a979ab"", ""Operation"": ""Update"", ""OrganizationId"": ""280c73d2-f64f-450a-9453-927d2d74e68d"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""ratna.siregar@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.8.155"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/Update"", ""UserId"": ""ratna.siregar@nusantaraenergy.co.id"", ""AppId"": ""7585bde5-712d-4d7d-912c-622d63ee1a65"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""8db99154-37e0-4bc4-9ac6-f727091a6858"", ""SessionId"": ""8495445b-7bfc-4ee6-88b2-136787ebb544"", ""TokenObjectId"": ""253922c1-6740-4555-b0f0-c812837eabaf"", ""TokenTenantId"": ""3908750e-3166-4ac5-900a-da5640a4ff39""}",,
14061e97-4de7-4355-9a3c-fa2898596b14,2025-07-16T08:20:50.095291Z,1,FileDownloaded,ratna.siregar@nusantaraenergy.co.id,"{""AADSessionId"": ""be9bd369-c7d1-453a-a197-1018e837c21e"", ""AppAccessContext"": {""AADSessionId"": ""d9ac0f56-d427-4680-a251-aa54d9103df9""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.946789Z"", ""UniqueTokenId"": ""34aaef1b-4f74-49e4"", ""CreationTime"": ""2025-07-16T08:37:18.946789Z"", ""Id"": ""be9f2252-d570-4adb-aff3-09c6728c3406"", ""Operation"": ""FileDownloaded"", ""OrganizationId"": ""d38dda72-36ba-43d1-9783-bb21a8244427"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""ratna.siregar@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.1.122"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileDownloaded"", ""UserId"": ""ratna.siregar@nusantaraenergy.co.id"", ""AppId"": ""856cae2e-af7e-43d8-9b15-dc4c62657bf9"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""94ff5fcb-5575-49f8-8aab-80c238cb5473"", ""SessionId"": ""b40e03da-37f2-4ef3-ba32-fc6770824989"", ""TokenObjectId"": ""e50cae9c-c337-406d-b917-6ca390dfce66"", ""TokenTenantId"": ""dd855fc4-96c9-48e2-99ad-aa93d156eff8""}",,
b05a3d7d-5975-46ce-b5ab-fd7838f1f84f,2025-07-02T17:11:00Z,1,Send,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""0fde3bfe-f3ab-4ca2-9667-78810c2cd9af"", ""AppAccessContext"": {""AADSessionId"": ""ca2a9c7c-ae1d-4cfd-b0f8-bc036fc10526""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.946971Z"", ""UniqueTokenId"": ""32915a23-e9c9-4cee"", ""CreationTime"": ""2025-07-16T08:37:18.946971Z"", ""Id"": ""7b6d3c9a-d401-49f6-8b24-721557ed82b1"", ""Operation"": ""Send"", ""OrganizationId"": ""7af9f900-ecc4-4928-acf8-fa618403dab6"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.10.191"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/Send"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""24d16fb3-e508-4506-a9cc-41f66634a4ce"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""f640f4e4-15b3-42f0-9fca-1642ebd22289"", ""SessionId"": ""66132f25-42a3-4684-8efb-19ce582670d3"", ""TokenObjectId"": ""431cc3f6-b726-44d9-b699-1f0a0b88f399"", ""TokenTenantId"": ""4ff94059-3c62-48bf-843c-c3d1acd6e234""}",,
dbb2e432-48e4-4053-b390-5dbb3e45d4e8,2025-07-02T17:25:00Z,1,MailItemsAccessed,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""a165e7cd-1488-49a9-8d1d-8d26dda2ef1f"", ""AppAccessContext"": {""AADSessionId"": ""419df2af-139f-4aa7-a054-bad7134741f7""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.947102Z"", ""UniqueTokenId"": ""9074dc58-572f-4047"", ""CreationTime"": ""2025-07-16T08:37:18.947102Z"", ""Id"": ""90b0d2fb-2706-4327-aeb4-a4a9ac503fb3"", ""Operation"": ""MailItemsAccessed"", ""OrganizationId"": ""3743f023-4d75-4dca-a1df-e260998633f0"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.10.50"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/MailItemsAccessed"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""22b68d97-9155-48f3-985e-f86080dd6460"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""46ea7d5e-7419-4211-9731-7c30ce92dac5"", ""SessionId"": ""3048273d-606f-4dc6-a475-c8fd80027dac"", ""TokenObjectId"": ""a85d672f-6cf8-4ecf-83d5-46279415ff1d"", ""TokenTenantId"": ""5c9d1804-b570-47b8-8415-a8dd6c2d72d9""}",,
1e7e8f84-6ec7-4d46-a2e0-11320fe28309,2025-07-16T08:20:50.086143Z,1,FileSyncDownloadedFull,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""1b87fe0f-8a89-49cd-9527-7ca50e11a482"", ""AppAccessContext"": {""AADSessionId"": ""1c49708f-aa6a-43bd-8a87-1944fd71d330""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.947227Z"", ""UniqueTokenId"": ""6febcf17-e0e1-4ad8"", ""CreationTime"": ""2025-07-16T08:37:18.947227Z"", ""Id"": ""7bfcf8f0-f847-4aae-afd6-f0e7289f9f33"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""47fa9f94-a0ce-475d-8ac8-7df116a7f14e"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.5.247"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileSyncDownloadedFull"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""88a11fe1-7fcc-4bab-9dd2-8132d56b1ba9"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""0de7803f-9e3b-419c-8881-e82024b52e1c"", ""SessionId"": ""9b5f9cf0-d3b4-4eef-970d-801dcc73c4fa"", ""TokenObjectId"": ""b39f94ca-0826-4ba4-a8f2-130a99dae7e3"", ""TokenTenantId"": ""27b02da0-18f7-4a33-aafa-af1f9d714044""}",,
0d19bed1-ff4c-4b08-b852-53a104c74fdc,2025-07-02T17:35:00Z,1,MailItemsAccessed,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""b471759e-d317-45c7-9b45-cde5c18c20bb"", ""AppAccessContext"": {""AADSessionId"": ""e0b8fdee-f940-4d53-8e0d-ac8b9a4604cf""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.947363Z"", ""UniqueTokenId"": ""57c7ede8-9f71-4b4d"", ""CreationTime"": ""2025-07-16T08:37:18.947363Z"", ""Id"": ""45c72446-e4de-4a69-b4df-185567031106"", ""Operation"": ""MailItemsAccessed"", ""OrganizationId"": ""c779a0c9-aabe-483f-af48-30b68a9317cf"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.5.7"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/MailItemsAccessed"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""75ae0afa-344b-4390-8a65-a1f0221e0530"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""c3793464-9637-497a-ac5e-106b5914d19e"", ""SessionId"": ""5b3e3d0c-89ad-41ea-a53b-fb7b3e73aeae"", ""TokenObjectId"": ""f3c3c2bb-2e5e-4228-be69-4d5ec8bd766c"", ""TokenTenantId"": ""18e22340-7259-4260-b77f-96e8d9fa4c68""}",,
f08ef349-9939-4f74-8aae-ca4eda9ebffa,2025-07-16T08:20:50.093840Z,1,HardDelete,ratna.siregar@nusantaraenergy.co.id,"{""AADSessionId"": ""0d573a04-ad37-445c-bc9a-fcdb422bc29d"", ""AppAccessContext"": {""AADSessionId"": ""38dcc3bb-056b-40bc-89f9-10bfadaccb59""}, ""IssuedAtTime"": ""2025-07-16T08:32:18.947510Z"", ""UniqueTokenId"": ""405b90b0-486d-4c64"", ""CreationTime"": ""2025-07-16T08:37:18.947510Z"", ""Id"": ""8bc4ade8-ca54-40fa-a78f-771997e1e0d9"", ""Operation"": ""HardDelete"", ""OrganizationId"": ""cab31055-b404-4f26-8658-521dd89337ba"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""ratna.siregar@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.4.101"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/HardDelete"", ""UserId"": ""ratna.siregar@nusantaraenergy.co.id"", ""AppId"": ""2bb2ead0-b291-43f6-94f3-4c91a83f3f7d"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""7b452c89-14aa-4d48-a746-ded18059ec56"", ""SessionId"": ""9a6b58c7-cc02-49a1-adcd-1d934f01bdf4"", ""TokenObjectId"": ""a2d38072-6ae6-45bf-a978-26e989620e3b"", ""TokenTenantId"": ""a256389a-45ad-41e0-a69f-235aac4b3610""}",,
